id,code,name,postalCode,level,parentId,hasHomeDelivery,hasPickupPoint,Commune,,,,,,,,,
add35d14-e74d-4c12-920e-c394d25f66b6,106,Ksar Sbahi,106000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Ouled Sellem,,,,,,,,,1
fb09fbf1-7a25-430e-8bc7-2dfd9ab17ab1,107,Meskiana,107000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Ouled Si Slimane,,,,,,,,,1
7bb21ec1-d02a-458c-8cc2-a63a3a817feb,108,Oued Nini,108000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Ouyoun El Assafir,,,,,,,,,3
cdeffd46-b8ad-42c6-ae12-9014dfcffb0f,109,Ouled Gacem,109000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Rahbat,,,,,,,,,1
adb87515-9b05-40e1-a0e4-087eb74da1f7,110,Ouled Hamla,110000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Ras El Aioun,,,,,,,,,1
2b05c952-e28b-410c-8254-e3b8d62a224b,111,Ouled Zouai,111000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Sefiane,,,,,,,,,1
340d6a99-c51e-4875-bbbe-fd4434aafa80,112,Oum El Bouaghi,112000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Seggana,,,,,,,,,2
4f9caecf-8879-4a45-baa9-8d3b896b93a4,113,Rahia,113000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Seriana,,,,,,,,,1
e4203248-90be-48f6-ba97-dd3290521704,114,Sigus,114000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,T Kout,,,,,,,,,1
ff5a8323-5712-4e80-baef-172238d93daa,115,Souk Naamane,115000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Talkhamt,,,,,,,,,1
c66489d2-7133-4342-9bf3-9a325e11fa4a,116,Zorg,116000,commune,37c70742-df6b-4019-981a-a16a29a14748,TRUE,TRUE,Taxlent,,,,,,,,,2
35f9ddc2-97db-402b-b287-af4952c7addc,117,Ain Djasser,117000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tazoult,,,,,,,,,1
85b9d2da-987a-476c-8556-e728b7dad412,118,Ain Touta,118000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Teniet El Abed,,,,,,,,,1
e80f3ce6-376e-48f6-b293-fee67b763955,119,Ain Yagout,119000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tighanimine,,,,,,,,,1
0048d3b8-92ea-4322-be54-902fc4bd1c72,120,Arris,120000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tigharghar,,,,,,,,,1
d3fb1ccb-33d5-4997-b63f-6e3d18eff211,121,Azil Abedelkader,121000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tilatou,,,,,,,,,1
dfc5084e-d106-40ce-8fa0-e9f468ea29f5,122,Barika,122000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Timgad,,,,,,,,,1
37f5389c-ee2d-4dec-81dc-058d8cc15098,123,Batna,123000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Zanet El Beida,,,,,,,,,1
d009393b-1744-4131-8583-bd789bc9f67d,124,Beni Foudhala El Hakania,124000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Adekar,,,,,,,,,1
eb68ab6c-dd69-4cd0-aa0e-ba72ea789ca4,125,Bitam,125000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Ait R'zine,,,,,,,,,1
ef7a6a53-dd64-42b6-bac3-85d139f37092,126,Boulhilat,126000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Ait-Smail,,,,,,,,,1
7831b984-a920-4131-82a9-dabf661f4504,127,Boumagueur,127000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Akbou,,,,,,,,,2
d9008737-2cc3-48a0-b861-af38f05f34ed,128,Boumia,128000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Akfadou,,,,,,,,,1
fff3127a-494f-4bed-a99f-a7076b7c0a6f,129,Bouzina,129000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Amalou,,,,,,,,,2
f1a62d37-07d8-499b-8014-e0711d2e193e,130,Chemora,130000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Amizour,,,,,,,,,1
1f0a58dc-722d-4462-93f5-ad93d5ce937b,131,Chir,131000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Aokas,,,,,,,,,1
592885b2-7cfe-445d-a4dd-6bcc40075d92,132,Djerma,132000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Barbacha,,,,,,,,,1
51f42947-0c6b-422c-a5c5-abdbde155cc4,133,Djezzar,133000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Bejaia,,,,,,,,,1
891d4701-f5c5-4f5a-afc0-bfe2fc3a9ea4,134,El Hassi,134000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Beni Djellil,,,,,,,,,1
81766aac-bf6b-4312-9b3a-36d1bfc8c370,135,El Madher,135000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Beni K'sila,,,,,,,,,1
77a6aa13-14f3-4155-875e-c6cde844c304,136,Fesdis,136000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Beni-Mallikeche,,,,,,,,,1
66ab2668-769b-48b0-8416-c5168458f09e,137,Foum Toub,137000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Benimaouche,,,,,,,,,2
381ff92a-6b4f-4f8c-8dde-4f3529762592,138,Ghassira,138000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Boudjellil,,,,,,,,,1
c858d926-c468-48b7-9586-cb0a89613435,139,Gosbat,139000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Bouhamza,,,,,,,,,1
ed700470-baea-4be8-8300-d0e7a5b6a264,140,Guigba,140000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Boukhelifa,,,,,,,,,1
40049720-ec07-4ac9-b53d-99bd4ca2f4e7,141,Hidoussa,141000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Chellata,,,,,,,,,3
4424ea26-451a-4ece-be43-a10cedb06f40,142,Ichemoul,142000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Chemini,,,,,,,,,2
d8944c3f-5f44-4d4e-81d4-3a7797e7bed7,143,Inoughissen,143000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Darguina,,,,,,,,,2
2d472b15-e03a-46fe-ad30-3e0910252508,144,Kimmel,144000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Dra El Caid,,,,,,,,,1
f4a818f0-4785-452c-a835-a2c690665138,145,Ksar Bellezma,145000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Leflaye,,,,,,,,,2
b1053caa-6b7d-429c-b40e-fec2419928ec,146,Larbaa,146000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,El Kseur,,,,,,,,,50
4d535fda-4016-4424-be8f-237f68034845,147,Lazrou,147000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Fenaia Il Maten,,,,,,,,,3
e2b45f68-5320-4314-8651-ddeaa31afdef,148,Lemcene,148000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Feraoun,,,,,,,,,1
c71870ad-6c77-4411-aae5-ff764e15e7b5,149,M Doukal,149000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Ouzellaguen,,,,,,,,,3
3b85c669-2964-473a-af3c-b293cb41bc8d,150,Maafa,150000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Ighil-Ali,,,,,,,,,1
74ff93ef-f07d-4e95-a8b9-0811398467fc,151,Menaa,151000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Ighram,,,,,,,,,1
7a103eae-df22-4357-8ffa-ab4f5e8016c9,152,Merouana,152000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Kendira,,,,,,,,,1
c105f0df-f10d-4cb4-ad3a-0820af51f751,153,N Gaous,153000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Kherrata,,,,,,,,,1
d04454c7-c0c1-4b42-b5a5-411770966d6a,154,Oued Chaaba,154000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,M'cisna,,,,,,,,,1
be9a4021-9840-4c82-808a-ca07290879c7,155,Oued El Ma,155000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Melbou,,,,,,,,,1
6dbf77e8-094c-41e6-870f-f24a94e661e8,156,Oued Taga,156000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Oued Ghir,,,,,,,,,30
fbb0b705-ed9f-461c-a748-bf4a3a2e7a48,157,Ouled Ammar,157000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Seddouk,,,,,,,,,2
f14c5532-4e25-4a20-b5a8-5b2453d76772,158,Ouled Aouf,158000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Sidi Ayad,,,,,,,,,1
7f5b4284-c595-40ac-8807-e10b8c2b7743,159,Ouled Fadel,159000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Sidi-Aich,,,,,,,,,50
0fd19bde-6f66-431e-9cf5-e441e05da35f,160,Ouled Sellem,160000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Smaoun,,,,,,,,,1
c37ab15c-36eb-4de6-a30f-5dd3ba6deb91,161,Ouled Si Slimane,161000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Souk El Tenine,,,,,,,,,1
c3c9a43f-0073-4f37-8932-41d7e9b75c45,162,Ouyoun El Assafir,162000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Souk Oufella,,,,,,,,,2
7c1c3d54-96c3-43de-ab2a-8989dcf4ae2d,163,Rahbat,163000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tala Hamza,,,,,,,,,2
db3730bb-e70d-4a1d-ae18-356fefe438fc,164,Ras El Aioun,164000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tamokra,,,,,,,,,1
02e6ad51-adb7-4fd7-8541-cddc29487e37,165,Sefiane,165000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tamridjet,,,,,,,,,30
93f42882-c1f9-4d23-acf0-e82cd774b99f,166,Seggana,166000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Taourit Ighil,,,,,,,,,1
5ff5adff-66e3-48eb-87b0-f1fd9f0de6cf,167,Seriana,167000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Taskriout,,,,,,,,,1
c6075fe7-4c1d-4581-b4c3-2e3792f1672e,168,T Kout,168000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tazmalt,,,,,,,,,50
d57aa0ea-f2ad-4ee5-bdf2-c1178121de68,169,Talkhamt,169000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tibane,,,,,,,,,1
2d0a598a-48f5-4d33-9339-742931bbfa20,170,Taxlent,170000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tichy,,,,,,,,,2
c142c6af-63de-49d2-9987-d07385502b29,171,Tazoult,171000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tifra,,,,,,,,,1
ef5a2b18-fb3c-4688-9093-7192fac5bf58,172,Teniet El Abed,172000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Timezrit,,,,,,,,,1
d53f0c25-7d36-46d7-a80e-10ac6a8860af,173,Tighanimine,173000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tinebdar,,,,,,,,,1
7f95e48e-6007-4ede-86b1-8d62d5f4f290,174,Tigharghar,174000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Tizi-N'berber,,,,,,,,,1
c49c6245-e54a-4832-92d4-1c180fc5ff25,175,Tilatou,175000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Toudja,,,,,,,,,1
61ec30d0-6282-4414-ad32-ef3ce6930e02,176,Timgad,176000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Ain Naga,,,,,,,,,2
e29317dc-5276-449f-953b-85b5dceeb0e7,177,Zanet El Beida,177000,commune,a8c05822-e30a-4d5a-bcb3-3b3bb23c079b,TRUE,TRUE,Ain Zaatout,,,,,,,,,1
4e5bb389-73a6-4378-a44d-c6e08dc7a1ce,178,Adekar,178000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Besbes,,,,,,,,,1
e937f2d8-8b7c-41b2-b45d-fed9d81650bd,179,Ait R'zine,179000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Biskra,,,,,,,,,2
b61da9c9-ece2-43fc-9dba-b3f9ea04a1f9,180,Ait-Smail,180000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Bordj Ben Azzouz,,,,,,,,,3
5d964794-b12a-4cd2-8793-78d192723e96,181,Akbou,181000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Bouchakroun,,,,,,,,,1
d043663e-7d13-4d3f-927e-ca28744de574,182,Akfadou,182000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Branis,,,,,,,,,2
7d3a3c7a-3c1a-4bcc-b3ce-cf8b53df6051,183,Amalou,183000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Chaiba,,,,,,,,,1
5f44157b-0250-4345-b7d5-a79c9569a74c,184,Amizour,184000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Chetma,,,,,,,,,1
fe7c7318-bc11-42fe-93a0-224c5a68a393,185,Aokas,185000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Djemorah,,,,,,,,,1
6c99fce4-8b85-4e4b-a340-6da2cb37aa7d,186,Barbacha,186000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Doucen,,,,,,,,,1
caa7d1a7-4d2c-4d5e-83f1-fb9f09554544,187,Bejaia,187000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,El Feidh,,,,,,,,,3
e0a71cbd-38ec-44ab-b994-cde9f638c5dc,188,Beni Djellil,188000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,El Ghrous,,,,,,,,,1
48a1a613-b521-4702-bc9f-fce586aba992,189,Beni K'sila,189000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,El Hadjab,,,,,,,,,1
5abfac39-ccdf-4d3e-ad8b-99f09051912e,190,Beni-Mallikeche,190000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,El Haouch,,,,,,,,,
8392bac4-d3d5-4465-ab49-753a26d505b5,191,Benimaouche,191000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,El Kantara,,,,,,,,,
5446923c-c7a6-405e-b168-8c06cb860ea6,192,Boudjellil,192000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,El Outaya,,,,,,,,,
bba025fe-98ce-4cb6-a765-73afa0d419c1,193,Bouhamza,193000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Foughala,,,,,,,,,
8a7b1e73-ee62-4ea5-b25c-9a1e9b4435a3,194,Boukhelifa,194000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Khenguet Sidi Nadji,,,,,,,,,
6b65c9cd-86b7-4fd4-a3b5-e770ea8a147f,195,Chellata,195000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Lichana,,,,,,,,,
6e52d885-ab7d-4bed-9489-e62fc5a2911a,196,Chemini,196000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Lioua,,,,,,,,,
120a8af5-5749-4804-956a-a5f270168af2,197,Darguina,197000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,M'chouneche,,,,,,,,,
61ca4682-dd5a-445a-b611-a41940c47221,198,Dra El Caid,198000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Mekhadma,,,,,,,,,
93cd279e-b1ac-4bf2-ad38-724f3ddaa986,199,Leflaye,199000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Meziraa,,,,,,,,,
d50f9a0a-7f5a-466f-ba92-0c48c1b85a99,200,El Kseur,200000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,M'lili,,,,,,,,,
d1dda21a-faa8-4627-8af9-f809fc76edc0,201,Fenaia Il Maten,201000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Ouled Djellal,,,,,,,,,
ca429526-1714-49f6-ab59-5aaffc25fc29,202,Feraoun,202000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Oumache,,,,,,,,,
ee54755b-fa20-4bfc-98b5-eb2da1c6e1d0,203,Ouzellaguen,203000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Ourlal,,,,,,,,,
c08a0789-a464-4910-870a-4b7bb5cf113f,204,Ighil-Ali,204000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Ras El Miad,,,,,,,,,
f8be9a73-9af7-4dda-b2d3-59d7eeac58ed,205,Ighram,205000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Sidi Khaled,,,,,,,,,
92b79288-2250-43d2-a225-81204885da94,206,Kendira,206000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Sidi Okba,,,,,,,,,
6e77e44c-5e48-45d2-836a-ddda11feaae6,207,Kherrata,207000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Tolga,,,,,,,,,
6733c856-e804-422c-ae0e-45cb070f841f,208,M'cisna,208000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Zeribet El Oued,,,,,,,,,
7f6a348f-e4ce-41b5-9f5d-03cceb5c4dc6,209,Melbou,209000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Abadla,,,,,,,,,
40b386f5-c352-473f-abbd-cc0337a743aa,210,Oued Ghir,210000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Bechar,,,,,,,,,
c052d1d0-f1d0-486d-a7d1-5da923f20b7c,211,Seddouk,211000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Beni-Abbes,,,,,,,,,
3afe3204-3851-4667-beeb-94482f658fb6,212,Sidi Ayad,212000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Beni-Ikhlef,,,,,,,,,
16a639ed-ef03-4716-b966-11c2d5d12f6a,213,Sidi-Aich,213000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Beni-Ounif,,,,,,,,,
69999bdf-a404-4329-ad6e-87f8ca5c433b,214,Smaoun,214000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Boukais,,,,,,,,,
d37d5514-3da5-458b-b18c-2899d9685a21,215,Souk El Tenine,215000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,El Ouata,,,,,,,,,
12116dd6-a258-4009-aada-aaf07d1f890b,216,Souk Oufella,216000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Erg-Ferradj,,,,,,,,,
62a012c8-f3b4-4390-a2af-1edc7d69ad6f,217,Tala Hamza,217000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Igli,,,,,,,,,
c374198d-4e96-4878-917a-ccb653b06e2f,218,Tamokra,218000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Kenadsa,,,,,,,,,
388685ff-bbe6-4fff-a869-be80103bfefd,219,Tamridjet,219000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Kerzaz,,,,,,,,,
3f3a1a6f-cff3-4f78-a2dc-b5b5aa5751da,220,Taourit Ighil,220000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Ksabi,,,,,,,,,
ea85b215-6276-47d8-b47a-23bcbd896c6a,221,Taskriout,221000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Lahmar,,,,,,,,,
f725deee-c076-4a42-aba3-16e6f1661793,222,Tazmalt,222000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Machraa-Houari-Boumediene,,,,,,,,,
c886da60-9c55-4b4c-bf7f-e776b2df417e,223,Tibane,223000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Meridja,,,,,,,,,
31287f86-0513-4233-94cb-c99d88be5518,224,Tichy,224000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Mogheul,,,,,,,,,
a732eb12-ac57-4c3b-8a12-106a17cf1b47,225,Tifra,225000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Ouled-Khodeir,,,,,,,,,
b8c0dd06-b04c-4a18-a397-b97b5921a2de,226,Timezrit,226000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Tabelbala,,,,,,,,,
51c46222-d00a-417a-b9ef-dfe8391e1c0c,227,Tinebdar,227000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Taghit,,,,,,,,,
f59e4239-a76d-4387-973c-89f6afd829f4,228,Tizi-N'berber,228000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Tamtert,,,,,,,,,
44887e63-0534-45f8-b18a-9f77e0356e96,229,Toudja,229000,commune,295585ad-4cf4-4b7e-b276-9bb62d019749,TRUE,TRUE,Timoudi,,,,,,,,,
72bfc682-3a31-4f11-aa05-c0dbcbded326,230,Ain Naga,230000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Ain Romana,,,,,,,,,
9491a98a-ebe4-4a86-acab-6eb7eec18816,231,Ain Zaatout,231000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Beni Mered,,,,,,,,,
9c2d90b7-e126-4d6f-9058-a7d8d4908729,232,Besbes,232000,commune,0f2dab00-094c-412c-a7d0-ebd0268d3d3c,TRUE,TRUE,Beni-Tamou,,,,,,,,,
b68fb438-5998-491d-9aed-5588cc7f7d1d,233,Biskra,233000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Benkhelil,,,,,,,,,
73e4a2f8-deae-4bb6-834e-bb9249a49224,234,Bordj Ben Azzouz,234000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Blida,,,,,,,,,
97e3ef29-f469-4a6c-b626-1c03593a175d,235,Bouchakroun,235000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Bouarfa,,,,,,,,,
1b0d9b05-d437-474b-b214-47f56f345b38,236,Branis,236000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Boufarik,,,,,,,,,
b0d3eb9a-bfc9-4aea-bba9-3526dd85b10c,237,Chaiba,237000,commune,0f2dab00-094c-412c-a7d0-ebd0268d3d3c,TRUE,TRUE,Bougara,,,,,,,,,
e4c02d48-8a04-4127-81e7-c2f8e8909f16,238,Chetma,238000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Bouinan,,,,,,,,,
141f37d0-f0c8-4de8-9bb4-8800cc74749d,239,Djemorah,239000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Chebli,,,,,,,,,
8bc9b68b-22b0-48ba-9ed6-59230a7af1d7,240,Doucen,240000,commune,0f2dab00-094c-412c-a7d0-ebd0268d3d3c,TRUE,TRUE,Chiffa,,,,,,,,,
3937ef8d-963f-4584-8e98-fc911759bef0,241,El Feidh,241000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Chrea,,,,,,,,,
65d536a7-1276-4681-a6ff-49df423ac44d,242,El Ghrous,242000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Djebabra,,,,,,,,,
ded1b1c8-10b5-47dc-8a7c-c8b752cdab3e,243,El Hadjab,243000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,El-Affroun,,,,,,,,,
d2a0ea8e-167b-4e2f-8781-c18dc4a5485f,244,El Haouch,244000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Guerrouaou,,,,,,,,,
37d0aade-3b27-4ad7-ae08-1b75cbeb6577,245,El Kantara,245000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Hammam Elouane,,,,,,,,,
7e05fb5d-781b-423a-96fc-c699ffdc4c8c,246,El Outaya,246000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Larbaa,,,,,,,,,
b82240e6-bb6d-48e0-8f6f-9f609f978946,247,Foughala,247000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Meftah,,,,,,,,,
9067092f-db70-45b2-8413-2432751e7110,248,Khenguet Sidi Nadji,248000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Mouzaia,,,,,,,,,
3ff23d85-b5aa-4e22-851d-0a767bfe3638,249,Lichana,249000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Oued  Djer,,,,,,,,,
820efd36-3218-47c9-9d8c-aedf1d6c01ce,250,Lioua,250000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Oued El Alleug,,,,,,,,,
